dom,samp,diff1,diff2
1,1,5.55940409683426,36.1844816883923
1,2,0.585412787088764,-57.6297330850404
1,3,1.45940409683427,79.0017380509001
1,4,4.81089385474861,58.7071073867164
1,5,2.102017380509,-63.5327746741154
1,6,-4.28898199875853,-38.0837988826815
1,7,-0.950186219739294,18.7866232153942
1,8,1.57309124767225,48.2896958410925
1,9,1.68643699565488,-33.3199565487275
1,10,8.15474860335195,-39.447268777157
1,11,-4.03845437616387,31.3227188081937
1,12,-5.40341402855369,6.51576660459341
1,13,0.36725636250776,51.5725325884544
1,14,-2.36502172563625,-37.0499689633768
1,15,-1.95623836126629,24.9407510862819
1,16,3.82467411545623,-29.167442582247
1,17,3.36486654252018,-45.3189633767846
1,18,-2.40055865921788,40.1349162011173
1,19,0.635536933581626,55.2080074487896
1,20,-5.79664804469274,-37.57895716946
1,21,0.859621353196772,-43.9585350713842
1,22,-1.12486033519553,-20.552172563625
1,23,3.24984481688392,0.171601489757904
1,24,3.91703910614525,10.669894475481
1,25,3.67166356300434,-18.3023898199876
1,26,1.40850403476102,-72.1387957790192
1,27,-2.51831160769708,65.119025450031
1,28,0.181378026070764,-22.1059279950342
1,29,-1.76880819366853,-40.2245810055866
1,30,3.90837988826816,46.8062073246431
1,31,-1.82312228429547,-43.3726877715704
1,32,1.69279950341403,17.5997827436375
1,33,-0.0241464928615791,-56.256486654252
1,34,-1.1203600248293,17.7426132836747
1,35,1.89655493482309,27.8251086281813
1,36,-0.232216014897581,38.8195220360025
1,37,-1.20164494103042,-64.6070453134699
1,38,-2.04695841092489,-26.934140285537
1,39,0.844134078212292,-9.30024829298571
1,40,0.165735567970206,62.141930477964
1,41,0.695313469894476,-8.18569211669774
1,42,-4.97225325884544,-72.6635630043451
1,43,3.37057728119181,75.4225636250775
1,44,-2.83469894475481,-8.78879577901927
1,45,9.35254500310366,-50.3550589695841
1,46,-5.05648665425202,-86.2732464307883
1,47,-2.45974549968964,-28.3616387337057
1,48,0.0260707635009325,48.6182184978275
1,49,-3.76142147734327,-12.3457479826195
1,50,-1.94990689013035,0.812942271880843
1,51,1.60732464307883,-46.0926132836747
1,52,1.72635009310987,2.2044382371198
1,53,1.0334574798262,-44.4260707635009
1,54,1.6790192427064,82.9305090006208
1,55,4.80456238361266,3.47737430167598
1,56,0.54615145872129,-14.1503103662322
1,57,1.0223774053383,16.7331781502173
1,58,-0.606486654252016,-54.3547796399752
1,59,1.66045934202359,-27.7181874612042
1,60,-2.93739913097455,-21.549720670391
1,61,-0.386840471756674,-35.417287399131
1,62,-0.790595903165734,-56.1034140285537
1,63,-1.47877094972067,21.4505586592179
1,64,2.61942892613284,3.82752948479202
1,65,-1.28724394785847,29.5375232774674
1,66,-0.167535692116697,13.2970515207945
1,67,3.97650527622595,2.15704531346989
1,68,3.1961824953445,-72.4678150217256
1,69,-2.82799503414029,-59.1806331471136
1,70,-2.52945375543141,40.1137492240844
1,71,-5.27591558038485,12.4128491620112
1,72,0.115518311607698,17.1389819987585
1,73,0.0172253258845423,17.0036623215394
1,74,3.39698944754811,-27.4909993792675
1,75,0.603662321539417,33.9989137181875
1,76,-1.86207324643079,-39.1758224705152
1,77,3.95372439478585,21.7772191185599
1,78,-4.05661080074488,-0.621818746120425
1,79,-1.75384854127871,-40.9657976412166
1,80,-1.28677839851024,2.71738050900063
1,81,2.38333333333333,31.0891682184978
1,82,-0.584295468653011,-12.760800744879
1,83,3.63581626319057,12.0944754810677
1,84,3.1187461204221,-14.2772501551831
1,85,1.51253879577902,35.4816573556797
1,86,3.1340782122905,-10.8484792054625
1,87,0.74894475481068,-13.6418684047176
1,88,3.58187461204221,36.5953445065177
1,89,1.41390440720049,-38.3186530105525
1,90,-5.80344506517691,-58.6178460583488
1,91,0.377250155183116,-43.5574487895717
1,92,-0.102420856610802,10.4698634388579
1,93,-2.5044382371198,-31.4316573556797
1,94,1.07150837988827,-6.67063935443821
1,95,-0.00189323401613706,-22.0460893854749
1,96,-4.9671322160149,-93.0252638112973
1,97,1.91427684667908,75.3481378026071
1,98,-1.1104903786468,32.3308814400993
1,99,-5.9612973308504,-18.5336126629422
1,100,-0.64522036002483,7.22616387337058
1,101,4.66173184357542,-2.20288640595902
1,102,-0.37830540037244,22.1116076970826
1,103,1.75741775294848,-34.4485723153321
1,104,1.33072625698324,26.5406890130354
1,105,0.0548727498448187,-23.7413097454997
1,106,2.44152700186219,23.2914028553693
1,107,1.6064556176288,30.8090937306021
1,108,1.03280571073867,61.2120732464308
1,109,1.70332091868405,23.5831781502172
1,110,7.77265673494724,-16.5332712600869
1,111,-2.5874922408442,4.58789571694604
1,112,0.157386716325263,-55.4783054003724
1,113,1.22948479205462,32.3999689633768
1,114,-0.719056486654253,-26.3474239602731
1,115,3.52799503414028,12.7172563625077
1,116,0.18308504034761,66.2610490378647
1,117,6.1310366232154,55.8792054624457
1,118,-0.0741464928615763,60.2172563625077
1,119,2.56651148355059,-9.6866852886406
1,120,2.34736188702669,-13.5204841713222
1,121,-1.52895716945996,-29.6981688392303
1,122,2.46297330850404,46.6071384233395
1,123,0.536840471756673,48.5964618249535
1,124,-4.5137181874612,1.69478584729984
1,125,-4.89829298572315,-63.9261949099938
1,126,4.45229671011794,-46.8066728739913
1,127,2.62895716945996,83.0900372439478
1,128,2.33178150217256,107.24739292365
1,129,0.643885785226566,-46.0917752948479
1,130,3.52420856610801,-53.0461204220981
1,131,0.76629422718808,-8.61170080695223
1,132,-1.92268777157046,9.27877094972069
1,133,-4.37371198013656,-35.0757603972688
1,134,-3.87060831781502,-30.2073246430788
1,135,-1.54400993171943,-25.1785536933581
1,136,0.811514587212908,13.3580384854127
1,137,-0.160273122284295,5.25819366852886
1,138,2.1475791433892,47.2068590937306
1,139,5.42070142768467,49.7637492240844
1,140,4.99633767846058,2.55918684047174
1,141,2.302017380509,-4.9844196151459
1,142,-0.519273743016761,-6.45813159528245
1,143,-1.25034140285537,0.280819366852938
1,144,6.53476101800124,44.891930477964
1,145,2.77333954065798,51.8897268777157
1,146,4.0036312849162,51.073494723774
1,147,2.48382991930478,10.3441030415891
1,148,-3.50344506517691,0.305834885164472
1,149,-0.331346989447546,50.156052141527
1,150,-2.03389199255121,-103.942644320298
1,151,-3.76468032278088,-64.785878336437
1,152,2.31058348851645,108.833022967101
1,153,2.38271260086902,36.2856610800745
1,154,-3.75375543140906,36.2462756052141
1,155,1.39664804469274,40.9984481688392
1,156,-4.26021104903787,-11.6331160769709
1,157,2.41986343885785,-11.843792675357
1,158,-0.998417132216016,35.3608317815022
1,159,1.63116076970826,-8.66964618249534
1,160,-1.73864059590317,-11.0404717566729
1,161,2.4869025450031,21.7479515828678
1,162,-0.156734947237741,-3.93230912476724
1,163,1.40589695841092,-38.0701117318436
1,164,3.91911855990068,10.3333333333333
1,165,-2.89227188081937,26.5300744878957
1,166,-0.538764742396026,26.8075729360646
1,167,0.943637492240846,-48.728522656735
1,168,-0.682867783985099,5.87541899441339
1,169,1.92126008690255,29.875356921167
1,170,0.22622594661701,-30.9023277467412
1,171,0.592209807572935,-44.7162321539416
1,172,-0.672067039106146,-38.6146803227809
1,173,4.61539416511484,13.4763190564867
1,174,-2.18268156424581,-53.5573246430788
1,175,-1.38119180633147,61.5211359404097
1,176,-2.17728119180633,-42.5131284916201
1,177,1.12787088764742,40.5720360024829
1,178,1.19276846679081,-4.97644320297951
1,179,-0.607386716325262,-23.910800744879
1,180,3.53320918684047,58.3999068901304
1,181,5.2957790192427,-70.6106145251397
1,182,1.8104903786468,33.5278398510242
1,183,-5.32858472998138,4.06402855369333
1,184,1.53234016139044,-12.4542209807573
1,185,0.508814400993174,77.3806331471136
1,186,0.495592799503413,-28.4259466170081
1,187,-0.484512725015517,-31.0498758535071
1,188,-1.62240844196151,-9.42181874612044
1,189,2.34702048417132,-1.9532898820608
1,190,-2.35260707635009,-17.4694909993793
1,191,-2.45952824332712,-42.7631284916201
1,192,2.89748603351956,-11.0477653631285
1,193,-2.32644320297952,-7.36387337057727
1,194,2.73283674736189,-22.1473618870267
1,195,1.6421477343265,-49.3244568590937
1,196,-0.937306021104906,-1.09351334574802
1,197,-0.458628181253879,50.0845127250155
1,198,0.279484792054625,-35.2990689013035
1,199,3.21086281812538,16.8091868404717
1,200,1.33386095592799,-8.59916201117318
1,201,0.122998137802604,56.2799193047796
1,202,4.79518932340162,-25.8720049658597
1,203,-0.653103662321541,-11.1179702048418
1,204,-2.73823711980137,-32.1417752948479
1,205,-2.46101800124146,63.7858472998138
1,206,-0.527591558038484,-29.9463066418373
1,207,3.12091868404718,10.5096213531967
1,208,-5.65769708255742,24.5090626939789
1,209,-1.04754810676598,41.9129422718808
1,210,3.96387337057728,49.8953134698945
1,211,0.211328367473619,-14.6307262569833
1,212,-0.130260707635006,19.7218497827436
1,213,-1.30695220360025,15.3896027312229
1,214,1.50707635009311,-8.26697703289881
1,215,2.00074487895717,17.8823091247672
1,216,0.800869025450034,43.0578522656735
1,217,-2.70474860335196,12.0145251396648
1,218,-2.61818746120422,1.62768466790817
1,219,3.29816883923029,1.0086592178771
1,220,-3.36139044072005,-4.48770949720671
1,221,-6.05223463687151,40.3089075108628
1,222,2.71346989447548,-27.8913407821229
1,223,1.39189944134078,-16.9744878957169
1,224,-0.638144009931718,16.2578833022967
1,225,0.207883302296711,53.101862197393
1,226,-2.11284916201117,35.6918373680944
1,227,8.10148975791434,-21.5885474860335
1,228,2.52588454376164,-38.0497517070143
1,229,-1.49369956548728,-18.9495034140285
1,230,6.43994413407821,26.3184357541899
1,231,-2.39531346989448,-44.7077281191806
1,232,-1.64478584729981,-42.0630353817505
1,233,2.13029174425823,-30.4663252638113
1,234,-1.82908131595283,-79.3897579143389
1,235,-2.58072625698324,-12.3827436374922
1,236,-3.84916201117318,-76.4448789571695
1,237,-1.84761018001241,-15.3274984481689
1,238,2.6481998758535,39.9054003724395
1,239,3.72873991309745,-7.33202979515829
1,240,4.67473618870267,-34.8547796399752
1,241,-3.97594661700807,7.79388578522656
1,242,-1.9407200496586,-3.25046554934823
1,243,0.202979515828677,9.27644320297952
1,244,3.8558659217877,24.0732153941651
1,245,-1.01104903786468,-27.4173184357542
1,246,-1.26648044692737,-19.4310055865922
1,247,-1.25462445685909,50.0712911235257
1,248,2.50571073867163,-19.1098386095593
1,249,-0.604934823091249,-73.9124456859094
1,250,1.43395406579764,-29.631129733085
1,251,3.21483550589696,-33.1946617008069
1,252,-0.897051520794538,-18.8317504655494
1,253,1.17808814400993,-64.2894165114835
1,254,0.964494103041591,-3.56961514587215
1,255,3.50304158907511,76.7910304158908
1,256,-4.64450651769087,2.33715083798887
1,257,-1.4653320918684,29.8389509621353
1,258,-1.56061452513966,-20.8230912476723
1,259,6.11151458721292,60.9071694599627
1,260,0.525077591558038,-39.5854748603352
1,261,0.206300434512723,60.309217877095
1,262,2.33482309124767,-38.4032278088144
1,263,3.26455617628802,23.2013656114215
1,264,-2.55850403476102,-4.71607697082555
1,265,-3.04608938547486,0.536530105524491
1,266,1.11123525760397,21.746679081316
1,267,-1.46095592799503,-26.1547175667288
1,268,3.00499689633768,98.8990068280571
1,269,1.22811918063315,6.91514587212913
1,270,-2.54466170080695,-44.6396027312229
1,271,1.42734326505276,-51.2076970825574
1,272,-5.68696461824953,-33.934729981378
1,273,2.09258224705152,49.4791744258225
1,274,-3.154034761018,0.722315332091853
1,275,1.11570453134699,-9.06368715083795
1,276,1.75567970204841,-5.38320918684047
1,277,1.42200496585971,-24.4717256362508
1,278,2.89096834264432,-43.6647423960273
1,279,-0.413438857852267,9.25099317194287
1,280,-3.57982619490999,23.4710117939168
1,281,-0.856579764121665,-11.8143389199255
1,282,-2.99664804469274,45.9937616387337
1,283,0.577684667908134,-30.4820918684047
1,284,-5.69587212911235,32.0357231533209
1,285,4.86554934823091,-18.3882060831781
1,286,-4.28854748603352,-7.00279329608941
1,287,-1.05682805710738,-43.3341402855369
1,288,2.66620111731844,-43.0899441340782
1,289,-3.91126629422719,26.7207945375544
1,290,0.148324022346369,37.9965859714463
1,291,-0.0965238981998731,41.0989757914339
1,292,-2.58047796399752,-42.6218187461204
1,293,-3.37284295468653,-19.5117939168219
1,294,-0.166325263811295,-52.6806331471136
1,295,1.76157666045934,57.6844816883923
1,296,-3.12402234636872,-30.4537864680323
1,297,3.93255741775295,30.2341713221601
1,298,-0.215580384854128,-2.04183736809438
1,299,2.24432029795159,29.4664494103042
1,300,-1.36936685288641,75.896399751707
1,301,-4.02262569832402,-31.7408441961515
1,302,2.26468032278088,33.5604283054004
1,303,-1.87321539416511,1.51986343885784
1,304,-1.74761018001242,9.02948479205463
1,305,3.43364369956549,57.8554934823091
1,306,0.371135940409687,5.74509621353195
1,307,-2.42423960273122,22.2748913718187
1,308,-3.90906269397889,-4.03898199875852
1,309,5.5058348851645,22.2917442582247
1,310,0.337709497206703,-37.0402855369336
1,311,-2.48559900682806,-16.2460893854749
1,312,0.732029795158287,4.24655493482305
1,313,-2.09255121042831,1.18206083178148
1,314,0.212042209807574,58.4698944754811
1,315,3.96086281812538,-6.61008690254499
1,316,-5.81219739292365,-16.1376163873371
1,317,-3.27510862818125,-16.7131284916201
1,318,-0.177529484792057,24.8351024208566
1,319,-3.84553072625698,38.6866852886406
1,320,-0.320515207945377,-51.3534450651769
1,321,-0.943171942892615,32.4353507138423
1,322,3.56908752327747,34.4789882060832
1,323,-1.97355679702048,-67.18069522036
1,324,3.80906269397889,75.7468032278088
1,325,-1.37306021104904,-26.2120732464308
1,326,4.59227188081937,-14.2016139044072
1,327,-0.0205462445685889,12.8780881440099
1,328,-3.49456859093731,-22.039913097455
1,329,4.62523277467412,6.13684047175667
1,330,-0.0865301055245205,-14.1199875853507
1,331,2.21784605834885,12.5086281812539
1,332,2.69903786468032,1.68314711359403
1,333,1.61176288019863,-4.9494103041589
1,334,-5.03342644320298,-44.4993792675357
1,335,7.02476722532588,-30.3285536933581
1,336,3.45127250155183,36.3741154562384
1,337,4.81843575418994,-39.8427063935443
1,338,-3.83538175046555,22.2004965859715
1,339,-5.11629422718808,25.3987585350714
1,340,-0.179795158286776,-7.7562383612663
1,341,-1.47107386716326,10.2879267535692
1,342,4.6231843575419,-28.2898820608318
1,343,-2.70599006828057,-37.0303538175046
1,344,-0.301055245189321,50.0266914959653
1,345,1.04469273743017,-22.6854127870888
1,346,2.19993792675357,33.478522656735
1,347,3.32088764742396,24.186592178771
1,348,-5.58001241464929,-35.8497827436375
1,349,2.03547486033519,24.454748603352
1,350,2.13426443202979,2.85766604593425
1,351,-5.11098696461825,-16.7012414649286
1,352,3.01700806952204,9.60797641216635
1,353,0.980943513345746,-18.496399751707
1,354,-6.59829298572315,1.18026070763506
1,355,-4.50536933581626,7.52073246430786
1,356,-2.01635630043451,-0.396772191185562
1,357,-3.64581005586592,-21.3758224705152
1,358,5.32340161390441,2.09072004965861
1,359,0.0439478584729969,28.6111111111111
1,360,1.91356300434513,3.82470515207945
1,361,0.0792054624456853,-24.5347920546245
1,362,0.720856610800745,4.44090626939789
1,363,4.05574177529485,-28.4470515207945
1,364,1.54680322780881,30.5369025450031
1,365,0.0392923649906898,-66.5126008690254
1,366,-0.369708255741774,102.476412166356
1,367,2.86986343885786,-14.021477343265
1,368,2.73674736188703,44.6251707014277
1,369,-0.587212911235259,-3.07371198013658
1,370,5.85068280571074,22.8717256362508
1,371,1.63978895096214,-40.6408752327746
1,372,-1.28420235878336,-5.80148975791434
1,373,1.88805090006208,1.29922408441962
1,374,2.26765983860956,-2.69649286157664
1,375,-0.0773122284295482,-34.3945685909373
1,376,6.073774053383,-18.1429857231533
1,377,-2.6320608317815,5.12936064556175
1,378,0.211173184357541,47.7662011173185
1,379,2.78957169459963,-13.7221291123525
1,380,3.04044072004966,3.24630664183735
1,381,0.360273122284298,-3.993513345748
1,382,2.91589075108628,-2.65959031657354
1,383,3.402017380509,35.5099627560522
1,384,3.81558038485413,-86.9767846058349
1,385,1.71132836747362,5.87448789571698
1,386,0.647610180012414,-68.7683426443203
1,387,4.32060831781502,25.4292054624457
1,388,0.649813780260708,-81.9853196772191
1,389,3.58100558659218,-32.1019242706394
1,390,3.10437616387337,5.30378646803229
1,391,1.45707635009311,68.2957479826195
1,392,0.952234636871509,-15.1647734326505
1,393,-0.357635009310986,0.417008069522069
1,394,-1.91346989447548,-50.6078212290503
1,395,-2.9068590937306,-77.7553072625698
1,396,0.362414649286158,-13.9309435133457
1,397,0.552141527001861,19.9069832402234
1,398,-1.0873060211049,74.5927063935443
1,399,6.67008069522036,31.1445065176909
1,400,-1.24941030415891,-53.738764742396
1,401,-3.118156424581,-30.0772191185599
1,402,-6.10170701427685,-7.81977032898823
1,403,-2.66784605834885,-42.9764432029795
1,404,-0.813252638112974,-65.7242706393544
1,405,3.00636250775916,57.1963376784606
1,406,5.21464928615767,40.8909683426443
1,407,4.50903165735568,-0.955338299193045
1,408,-2.83364369956549,-8.14478584729983
1,409,-1.47911235257604,-2.54106145251393
1,410,-6.49543761638733,24.9450651769088
1,411,3.26086281812538,-42.4137802607077
1,412,2.17194289261328,16.2799193047796
1,413,-2.7360955927995,-5.08327126008692
1,414,-2.44686530105525,-52.3800744878957
1,415,-0.906859093730603,16.897548106766
1,416,-7.26980136561142,-22.124208566108
1,417,-0.343823711980136,30.1639975170702
1,418,2.82917442582247,5.4058348851645
1,419,-0.748603351955307,-9.00477963997514
1,420,-1.10881440099317,-12.5758845437616
1,421,1.70083798882681,73.5686530105525
1,422,0.125450031036625,-39.6949099937926
1,423,2.77482929857231,51.3122284295468
1,424,1.70229671011794,-11.9831781502173
1,425,2.14006828057108,-45.6211980136561
1,426,3.23913718187461,1.30338299193045
1,427,-1.25366232153942,-32.3503724394786
1,428,1.74646182495344,19.4280881440099
1,429,-2.53969584109249,46.4603041589075
1,430,4.25620732464308,91.5270949720671
1,431,1.81114214773432,41.7449099937926
1,432,1.72349472377405,-67.4064245810056
